Symbol Name	USR	Module Name
CFLocaleLanguageDirection	c:@E@CFLocaleLanguageDirection	CoreFoundation
CFLocaleRef	c:@T@CFLocaleRef	CoreFoundation
CFLockInit	c:@macro@CFLockInit	CoreFoundation
CFLock_t	c:@T@CFLock_t	CoreFoundation
CFLogLevel	c:@T@CFLogLevel	CoreFoundation
CFMessagePortCallBack	c:@T@CFMessagePortCallBack	CoreFoundation
CFMessagePortContext	c:@T@CFMessagePortContext	CoreFoundation
CFMessagePortInvalidationCallBack	c:@T@CFMessagePortInvalidationCallBack	CoreFoundation
CFMessagePortRef	c:@T@CFMessagePortRef	CoreFoundation
CFMutableArrayRef	c:@T@CFMutableArrayRef	CoreFoundation
CFMutableAttributedStringRef	c:@T@CFMutableAttributedStringRef	CoreFoundation
CFMutableBagRef	c:@T@CFMutableBagRef	CoreFoundation
CFMutableBitVectorRef	c:@T@CFMutableBitVectorRef	CoreFoundation
CFMutableCharacterSetRef	c:@T@CFMutableCharacterSetRef	CoreFoundation
CFMutableDataRef	c:@T@CFMutableDataRef	CoreFoundation
CFMutableDictionaryRef	c:@T@CFMutableDictionaryRef	CoreFoundation
CFMutableSetRef	c:@T@CFMutableSetRef	CoreFoundation
CFMutableStringRef	c:@T@CFMutableStringRef	CoreFoundation
CFNETWORK_6030579	c:@macro@CFNETWORK_6030579	CoreFoundation
CFNotificationCallback	c:@T@CFNotificationCallback	CoreFoundation
CFNotificationCenterRef	c:@T@CFNotificationCenterRef	CoreFoundation
CFNotificationName	c:@T@CFNotificationName	CoreFoundation
CFNotificationSuspensionBehavior	c:@E@CFNotificationSuspensionBehavior	CoreFoundation
CFNotificationSuspensionBehaviorCoalesce	c:@E@CFNotificationSuspensionBehavior@CFNotificationSuspensionBehaviorCoalesce	CoreFoundation
CFNotificationSuspensionBehaviorDeliverImmediately	c:@E@CFNotificationSuspensionBehavior@CFNotificationSuspensionBehaviorDeliverImmediately	CoreFoundation
CFNotificationSuspensionBehaviorDrop	c:@E@CFNotificationSuspensionBehavior@CFNotificationSuspensionBehaviorDrop	CoreFoundation
CFNotificationSuspensionBehaviorHold	c:@E@CFNotificationSuspensionBehavior@CFNotificationSuspensionBehaviorHold	CoreFoundation
CFNullRef	c:@T@CFNullRef	CoreFoundation
CFNumberFormatterKey	c:@T@CFNumberFormatterKey	CoreFoundation
CFNumberFormatterOptionFlags	c:@E@CFNumberFormatterOptionFlags	CoreFoundation
CFNumberFormatterPadPosition	c:@E@CFNumberFormatterPadPosition	CoreFoundation
CFNumberFormatterRef	c:@T@CFNumberFormatterRef	CoreFoundation
CFNumberFormatterRoundingMode	c:@E@CFNumberFormatterRoundingMode	CoreFoundation
CFNumberFormatterStyle	c:@E@CFNumberFormatterStyle	CoreFoundation
CFNumberRef	c:@T@CFNumberRef	CoreFoundation
CFNumberType	c:@E@CFNumberType	CoreFoundation
CFOperatingSystemVersion	c:@T@CFOperatingSystemVersion	CoreFoundation
CFOptionFlags	c:@T@CFOptionFlags	CoreFoundation
CFPlugInDynamicRegisterFunction	c:@T@CFPlugInDynamicRegisterFunction	CoreFoundation
CFPlugInFactoryFunction	c:@T@CFPlugInFactoryFunction	CoreFoundation
CFPlugInInstanceDeallocateInstanceDataFunction	c:@T@CFPlugInInstanceDeallocateInstanceDataFunction	CoreFoundation
CFPlugInInstanceGetInterfaceFunction	c:@T@CFPlugInInstanceGetInterfaceFunction	CoreFoundation
CFPlugInInstanceRef	c:@T@CFPlugInInstanceRef	CoreFoundation
CFPlugInRef	c:@T@CFPlugInRef	CoreFoundation
CFPlugInUnloadFunction	c:@T@CFPlugInUnloadFunction	CoreFoundation
CFPreferencesDomainRef	c:@T@CFPreferencesDomainRef	CoreFoundation
CFPropertyListFormat	c:@E@CFPropertyListFormat	CoreFoundation
CFPropertyListMutabilityOptions	c:@E@CFPropertyListMutabilityOptions	CoreFoundation
CFPropertyListRef	c:@T@CFPropertyListRef	CoreFoundation
CFRange	c:@T@CFRange	CoreFoundation
CFRangeMake	c:@F@CFRangeMake	CoreFoundation
CFReadStreamClientCallBack	c:@T@CFReadStreamClientCallBack	CoreFoundation
CFReadStreamRef	c:@T@CFReadStreamRef	CoreFoundation
CFRelease	c:@S@_NSCFXMLBridgeStrong@FI@CFRelease	CoreFoundation
CFRelease	c:@S@_NSCFXMLBridgeUntyped@FI@CFRelease	CoreFoundation
CFRunArrayRef	c:@T@CFRunArrayRef	CoreFoundation
CFRunLoopActivity	c:@E@CFRunLoopActivity	CoreFoundation
CFRunLoopMode	c:@T@CFRunLoopMode	CoreFoundation
CFRunLoopObserverCallBack	c:@T@CFRunLoopObserverCallBack	CoreFoundation
CFRunLoopObserverContext	c:@T@CFRunLoopObserverContext	CoreFoundation
CFRunLoopObserverRef	c:@T@CFRunLoopObserverRef	CoreFoundation
CFRunLoopRef	c:@T@CFRunLoopRef	CoreFoundation
CFRunLoopRunResult	c:@E@CFRunLoopRunResult	CoreFoundation
CFRunLoopSourceContext	c:@T@CFRunLoopSourceContext	CoreFoundation
CFRunLoopSourceContext1	c:@T@CFRunLoopSourceContext1	CoreFoundation
CFRunLoopSourceRef	c:@T@CFRunLoopSourceRef	CoreFoundation
CFRunLoopTimerCallBack	c:@T@CFRunLoopTimerCallBack	CoreFoundation
CFRunLoopTimerContext	c:@T@CFRunLoopTimerContext	CoreFoundation
CFRunLoopTimerRef	c:@T@CFRunLoopTimerRef	CoreFoundation
CFRuntimeBase	c:@T@CFRuntimeBase	CoreFoundation
CFRuntimeClass	c:@T@CFRuntimeClass	CoreFoundation
CFSTR	c:@macro@CFSTR	CoreFoundation
CFSearchPathDirectory	c:@E@CFSearchPathDirectory	CoreFoundation
CFSearchPathDomainMask	c:@E@CFSearchPathDomainMask	CoreFoundation
CFSetApplierFunction	c:@T@CFSetApplierFunction	CoreFoundation
CFSetCallBacks	c:@T@CFSetCallBacks	CoreFoundation
CFSetCopyDescriptionCallBack	c:@T@CFSetCopyDescriptionCallBack	CoreFoundation
CFSetEqualCallBack	c:@T@CFSetEqualCallBack	CoreFoundation
CFSetHashCallBack	c:@T@CFSetHashCallBack	CoreFoundation
CFSetRef	c:@T@CFSetRef	CoreFoundation
CFSetReleaseCallBack	c:@T@CFSetReleaseCallBack	CoreFoundation
CFSetRetainCallBack	c:@T@CFSetRetainCallBack	CoreFoundation
CFSocketCallBack	c:@T@CFSocketCallBack	CoreFoundation
CFSocketCallBackType	c:@E@CFSocketCallBackType	CoreFoundation
CFSocketContext	c:@T@CFSocketContext	CoreFoundation
CFSocketError	c:@E@CFSocketError	CoreFoundation
CFSocketNativeHandle	c:@T@CFSocketNativeHandle	CoreFoundation
CFSocketRef	c:@T@CFSocketRef	CoreFoundation
CFSocketSignature	c:@T@CFSocketSignature	CoreFoundation
CFStreamClientContext	c:@T@CFStreamClientContext	CoreFoundation
CFStreamCurrentVersion	c:@macro@CFStreamCurrentVersion	CoreFoundation
CFStreamError	c:@T@CFStreamError	CoreFoundation
CFStreamErrorDomain	c:@E@CFStreamErrorDomain	CoreFoundation
CFStreamEventType	c:@E@CFStreamEventType	CoreFoundation
CFStreamPropertyKey	c:@T@CFStreamPropertyKey	CoreFoundation
CFStreamStatus	c:@E@CFStreamStatus	CoreFoundation
CFStringAppend	c:@S@_NSCFXMLBridgeStrong@FI@CFStringAppend	CoreFoundation
CFStringAppend	c:@S@_NSCFXMLBridgeUntyped@FI@CFStringAppend	CoreFoundation
CFStringAppendBuffer	c:@T@CFStringAppendBuffer	CoreFoundation
CFStringAppendCString	c:@S@_NSCFXMLBridgeStrong@FI@CFStringAppendCString	CoreFoundation
CFStringAppendCString	c:@S@_NSCFXMLBridgeUntyped@FI@CFStringAppendCString	CoreFoundation
CFStringAppendCharactersToAppendBuffer	c:@F@CFStringAppendCharactersToAppendBuffer	CoreFoundation
CFStringAppendStringToAppendBuffer	c:@F@CFStringAppendStringToAppendBuffer	CoreFoundation
CFStringBuiltInEncodings	c:@E@CFStringBuiltInEncodings	CoreFoundation
CFStringCharacterClusterType	c:@E@CFStringCharacterClusterType	CoreFoundation
CFStringCompareFlags	c:@E@CFStringCompareFlags	CoreFoundation
CFStringCreateMutable	c:@S@_NSCFXMLBridgeStrong@FI@CFStringCreateMutable	CoreFoundation
CFStringCreateMutable	c:@S@_NSCFXMLBridgeUntyped@FI@CFStringCreateMutable	CoreFoundation
CFStringCreateMutableWithAppendBuffer	c:@F@CFStringCreateMutableWithAppendBuffer	CoreFoundation
CFStringCreateWithBytes	c:@S@_NSCFXMLBridgeStrong@FI@CFStringCreateWithBytes	CoreFoundation
CFStringCreateWithBytes	c:@S@_NSCFXMLBridgeUntyped@FI@CFStringCreateWithBytes	CoreFoundation
CFStringCreateWithCString	c:@S@_NSCFXMLBridgeStrong@FI@CFStringCreateWithCString	CoreFoundation
CFStringCreateWithCString	c:@S@_NSCFXMLBridgeUntyped@FI@CFStringCreateWithCString	CoreFoundation
CFStringEncoding	c:@T@CFStringEncoding	CoreFoundation
CFStringEncodingBootstrapProc	c:@T@CFStringEncodingBootstrapProc	CoreFoundation
CFStringEncodingCheapEightBitToBytesProc	c:@T@CFStringEncodingCheapEightBitToBytesProc	CoreFoundation
CFStringEncodingCheapEightBitToUnicodeProc	c:@T@CFStringEncodingCheapEightBitToUnicodeProc	CoreFoundation
CFStringEncodingCheapMultiByteToBytesProc	c:@T@CFStringEncodingCheapMultiByteToBytesProc	CoreFoundation
CFStringEncodingCheapMultiByteToUnicodeProc	c:@T@CFStringEncodingCheapMultiByteToUnicodeProc	CoreFoundation
CFStringEncodingConverter	c:@T@CFStringEncodingConverter	CoreFoundation
CFStringEncodingIsValidCombiningCharacterProc	c:@T@CFStringEncodingIsValidCombiningCharacterProc	CoreFoundation
CFStringEncodingLossyByteToMask	c:@macro@CFStringEncodingLossyByteToMask	CoreFoundation
CFStringEncodingMaskToLossyByte	c:@macro@CFStringEncodingMaskToLossyByte	CoreFoundation
CFStringEncodingStandardEightBitToBytesProc	c:@T@CFStringEncodingStandardEightBitToBytesProc	CoreFoundation
CFStringEncodingStandardEightBitToUnicodeProc	c:@T@CFStringEncodingStandardEightBitToUnicodeProc	CoreFoundation
CFStringEncodingStreamIDFromMask	c:@macro@CFStringEncodingStreamIDFromMask	CoreFoundation
CFStringEncodingStreamIDMask	c:@macro@CFStringEncodingStreamIDMask	CoreFoundation
CFStringEncodingStreamIDToMask	c:@macro@CFStringEncodingStreamIDToMask	CoreFoundation
CFStringEncodingToBytesFallbackProc	c:@T@CFStringEncodingToBytesFallbackProc	CoreFoundation
CFStringEncodingToBytesLenProc	c:@T@CFStringEncodingToBytesLenProc	CoreFoundation
CFStringEncodingToBytesPrecomposeProc	c:@T@CFStringEncodingToBytesPrecomposeProc	CoreFoundation
CFStringEncodingToBytesProc	c:@T@CFStringEncodingToBytesProc	CoreFoundation
CFStringEncodingToUnicodeFallbackProc	c:@T@CFStringEncodingToUnicodeFallbackProc	CoreFoundation
CFStringEncodingToUnicodeLenProc	c:@T@CFStringEncodingToUnicodeLenProc	CoreFoundation
CFStringEncodingToUnicodeProc	c:@T@CFStringEncodingToUnicodeProc	CoreFoundation
CFStringEncodingUnicodeTo8BitCharMap	c:@T@CFStringEncodingUnicodeTo8BitCharMap	CoreFoundation
CFStringEncodingUnicodeTo8BitEncoding	c:@F@CFStringEncodingUnicodeTo8BitEncoding	CoreFoundation
CFStringEncodings	c:@E@CFStringEncodings	CoreFoundation
CFStringGetCString	c:@S@_NSCFXMLBridgeStrong@FI@CFStringGetCString	CoreFoundation
CFStringGetCString	c:@S@_NSCFXMLBridgeUntyped@FI@CFStringGetCString	CoreFoundation
CFStringGetCharacterFromInlineBuffer	c:@F@CFStringGetCharacterFromInlineBuffer	CoreFoundation
CFStringGetCharactersFromInlineBuffer	c:@F@CFStringGetCharactersFromInlineBuffer	CoreFoundation
CFStringGetCharactersPtrFromInlineBuffer	c:@F@CFStringGetCharactersPtrFromInlineBuffer	CoreFoundation
CFStringGetLength	c:@S@_NSCFXMLBridgeStrong@FI@CFStringGetLength	CoreFoundation
CFStringGetLength	c:@S@_NSCFXMLBridgeUntyped@FI@CFStringGetLength	CoreFoundation
CFStringGetLongCharacterForSurrogatePair	c:@F@CFStringGetLongCharacterForSurrogatePair	CoreFoundation
CFStringGetMaximumSizeForEncoding	c:@S@_NSCFXMLBridgeStrong@FI@CFStringGetMaximumSizeForEncoding	CoreFoundation
CFStringGetMaximumSizeForEncoding	c:@S@_NSCFXMLBridgeUntyped@FI@CFStringGetMaximumSizeForEncoding	CoreFoundation
CFStringGetSurrogatePairForLongCharacter	c:@F@CFStringGetSurrogatePairForLongCharacter	CoreFoundation
CFStringInitAppendBuffer	c:@F@CFStringInitAppendBuffer	CoreFoundation
CFStringInitInlineBuffer	c:@F@CFStringInitInlineBuffer	CoreFoundation
CFStringInlineBuffer	c:@T@CFStringInlineBuffer	CoreFoundation
CFStringIsSurrogateHighCharacter	c:@F@CFStringIsSurrogateHighCharacter	CoreFoundation
CFStringIsSurrogateLowCharacter	c:@F@CFStringIsSurrogateLowCharacter	CoreFoundation
CFStringNormalizationForm	c:@E@CFStringNormalizationForm	CoreFoundation
CFStringRef	c:@T@CFStringRef	CoreFoundation
CFStringReleaseAppendBuffer	c:@F@CFStringReleaseAppendBuffer	CoreFoundation
CFSwapInt16	c:@F@CFSwapInt16	CoreFoundation
CFSwapInt16BigToHost	c:@F@CFSwapInt16BigToHost	CoreFoundation
CFSwapInt16HostToBig	c:@F@CFSwapInt16HostToBig	CoreFoundation
CFSwapInt16HostToLittle	c:@F@CFSwapInt16HostToLittle	CoreFoundation
CFSwapInt16LittleToHost	c:@F@CFSwapInt16LittleToHost	CoreFoundation
CFSwapInt32	c:@F@CFSwapInt32	CoreFoundation
CFSwapInt32BigToHost	c:@F@CFSwapInt32BigToHost	CoreFoundation
CFSwapInt32HostToBig	c:@F@CFSwapInt32HostToBig	CoreFoundation
CFSwapInt32HostToLittle	c:@F@CFSwapInt32HostToLittle	CoreFoundation
CFSwapInt32LittleToHost	c:@F@CFSwapInt32LittleToHost	CoreFoundation
CFSwapInt64	c:@F@CFSwapInt64	CoreFoundation
CFSwapInt64BigToHost	c:@F@CFSwapInt64BigToHost	CoreFoundation
CFSwapInt64HostToBig	c:@F@CFSwapInt64HostToBig	CoreFoundation
CFSwapInt64HostToLittle	c:@F@CFSwapInt64HostToLittle	CoreFoundation
CFSwapInt64LittleToHost	c:@F@CFSwapInt64LittleToHost	CoreFoundation
CFSwappedFloat32	c:@T@CFSwappedFloat32	CoreFoundation
CFSwappedFloat64	c:@T@CFSwappedFloat64	CoreFoundation
CFSwiftRef	c:@T@CFSwiftRef	CoreFoundation
CFSystemVersion	c:@E@CFSystemVersion	CoreFoundation
CFSystemVersionCheetah	c:@E@CFSystemVersion@CFSystemVersionCheetah	CoreFoundation
CFSystemVersionJaguar	c:@E@CFSystemVersion@CFSystemVersionJaguar	CoreFoundation
CFSystemVersionLeopard	c:@E@CFSystemVersion@CFSystemVersionLeopard	CoreFoundation
CFSystemVersionLion	c:@E@CFSystemVersion@CFSystemVersionLion	CoreFoundation
CFSystemVersionMax	c:@E@CFSystemVersion@CFSystemVersionMax	CoreFoundation
CFSystemVersionMountainLion	c:@E@CFSystemVersion@CFSystemVersionMountainLion	CoreFoundation
CFSystemVersionPanther	c:@E@CFSystemVersion@CFSystemVersionPanther	CoreFoundation
CFSystemVersionPuma	c:@E@CFSystemVersion@CFSystemVersionPuma	CoreFoundation
CFSystemVersionSnowLeopard	c:@E@CFSystemVersion@CFSystemVersionSnowLeopard	CoreFoundation
CFSystemVersionTiger	c:@E@CFSystemVersion@CFSystemVersionTiger	CoreFoundation
CFTimeInterval	c:@T@CFTimeInterval	CoreFoundation
CFTimeZoneNameStyle	c:@E@CFTimeZoneNameStyle	CoreFoundation
CFTimeZoneRef	c:@T@CFTimeZoneRef	CoreFoundation
CFTreeApplierFunction	c:@T@CFTreeApplierFunction	CoreFoundation
CFTreeContext	c:@T@CFTreeContext	CoreFoundation
CFTreeCopyDescriptionCallBack	c:@T@CFTreeCopyDescriptionCallBack	CoreFoundation
CFTreeRef	c:@T@CFTreeRef	CoreFoundation
CFTreeReleaseCallBack	c:@T@CFTreeReleaseCallBack	CoreFoundation
CFTreeRetainCallBack	c:@T@CFTreeRetainCallBack	CoreFoundation
CFTypeID	c:@T@CFTypeID	CoreFoundation
CFTypeRef	c:@T@CFTypeRef	CoreFoundation
CFURLBookmarkCreationOptions	c:@E@CFURLBookmarkCreationOptions	CoreFoundation
CFURLBookmarkFileCreationOptions	c:@T@CFURLBookmarkFileCreationOptions	CoreFoundation
CFURLBookmarkResolutionOptions	c:@E@CFURLBookmarkResolutionOptions	CoreFoundation
CFURLComponentDecomposition	c:@E@CFURLComponentDecomposition	CoreFoundation
CFURLComponentType	c:@E@CFURLComponentType	CoreFoundation
CFURLComponentsNonHierarchical	c:@T@CFURLComponentsNonHierarchical	CoreFoundation
CFURLComponentsRFC1808	c:@T@CFURLComponentsRFC1808	CoreFoundation
CFURLComponentsRFC2396	c:@T@CFURLComponentsRFC2396	CoreFoundation
CFURLComponentsRef	c:@T@CFURLComponentsRef	CoreFoundation
CFURLCopyComponents	c:@macro@CFURLCopyComponents	CoreFoundation
CFURLCreateFromComponents	c:@macro@CFURLCreateFromComponents	CoreFoundation
CFURLError	c:@E@CFURLError	CoreFoundation
CFURLPathStyle	c:@E@CFURLPathStyle	CoreFoundation
CFURLRef	c:@T@CFURLRef	CoreFoundation
CFURLResourcePropertyFlags	c:@T@CFURLResourcePropertyFlags	CoreFoundation
CFURLVolumePropertyFlags	c:@E@CFURLVolumePropertyFlags	CoreFoundation
CFUUIDBytes	c:@T@CFUUIDBytes	CoreFoundation
CFUUIDRef	c:@T@CFUUIDRef	CoreFoundation
CFVarWidthCharBuffer	c:@T@CFVarWidthCharBuffer	CoreFoundation
CFWriteStreamClientCallBack	c:@T@CFWriteStreamClientCallBack	CoreFoundation
CFWriteStreamRef	c:@T@CFWriteStreamRef	CoreFoundation
CF_ASSUME_NONNULL_BEGIN	c:@macro@CF_ASSUME_NONNULL_BEGIN	CoreFoundation
CF_ASSUME_NONNULL_END	c:@macro@CF_ASSUME_NONNULL_END	CoreFoundation
CF_AUTOMATED_REFCOUNT_UNAVAILABLE	c:@macro@CF_AUTOMATED_REFCOUNT_UNAVAILABLE	CoreFoundation
CF_AVAILABLE	c:@macro@CF_AVAILABLE	CoreFoundation
CF_AVAILABLE_IOS	c:@macro@CF_AVAILABLE_IOS	CoreFoundation
CF_AVAILABLE_IPHONE	c:@macro@CF_AVAILABLE_IPHONE	CoreFoundation
CF_AVAILABLE_MAC	c:@macro@CF_AVAILABLE_MAC	CoreFoundation
CF_BRIDGED_MUTABLE_TYPE	c:@macro@CF_BRIDGED_MUTABLE_TYPE	CoreFoundation
CF_BRIDGED_TYPE	c:@macro@CF_BRIDGED_TYPE	CoreFoundation
CF_CALENDAR_DEPRECATED	c:@macro@CF_CALENDAR_DEPRECATED	CoreFoundation
CF_CALENDAR_ENUM_DEPRECATED	c:@macro@CF_CALENDAR_ENUM_DEPRECATED	CoreFoundation
CF_CLOSED_ENUM	c:@macro@CF_CLOSED_ENUM	CoreFoundation
CF_CONSUMED	c:@macro@CF_CONSUMED	CoreFoundation
CF_CROSS_PLATFORM_EXPORT	c:@macro@CF_CROSS_PLATFORM_EXPORT	CoreFoundation
CF_DEPRECATED	c:@macro@CF_DEPRECATED	CoreFoundation
CF_DEPRECATED_IOS	c:@macro@CF_DEPRECATED_IOS	CoreFoundation
CF_DEPRECATED_IPHONE	c:@macro@CF_DEPRECATED_IPHONE	CoreFoundation
CF_DEPRECATED_MAC	c:@macro@CF_DEPRECATED_MAC	CoreFoundation
CF_ENUM	c:@macro@CF_ENUM	CoreFoundation
CF_ENUM_AVAILABLE	c:@macro@CF_ENUM_AVAILABLE	CoreFoundation
CF_ENUM_AVAILABLE_IOS	c:@macro@CF_ENUM_AVAILABLE_IOS	CoreFoundation
CF_ENUM_AVAILABLE_MAC	c:@macro@CF_ENUM_AVAILABLE_MAC	CoreFoundation
CF_ENUM_DEPRECATED	c:@macro@CF_ENUM_DEPRECATED	CoreFoundation
CF_ENUM_DEPRECATED_IOS	c:@macro@CF_ENUM_DEPRECATED_IOS	CoreFoundation
CF_ENUM_DEPRECATED_MAC	c:@macro@CF_ENUM_DEPRECATED_MAC	CoreFoundation
CF_ERROR_ENUM	c:@macro@CF_ERROR_ENUM	CoreFoundation
CF_EXPORT	c:@macro@CF_EXPORT	CoreFoundation
CF_EXTENSIBLE_STRING_ENUM	c:@macro@CF_EXTENSIBLE_STRING_ENUM	CoreFoundation
CF_EXTENSION_UNAVAILABLE	c:@macro@CF_EXTENSION_UNAVAILABLE	CoreFoundation
CF_EXTENSION_UNAVAILABLE_IOS	c:@macro@CF_EXTENSION_UNAVAILABLE_IOS	CoreFoundation
CF_EXTENSION_UNAVAILABLE_MAC	c:@macro@CF_EXTENSION_UNAVAILABLE_MAC	CoreFoundation
CF_EXTERN_C_BEGIN	c:@macro@CF_EXTERN_C_BEGIN	CoreFoundation
CF_EXTERN_C_END	c:@macro@CF_EXTERN_C_END	CoreFoundation
CF_FORMAT_ARGUMENT	c:@macro@CF_FORMAT_ARGUMENT	CoreFoundation
CF_FORMAT_FUNCTION	c:@macro@CF_FORMAT_FUNCTION	CoreFoundation
CF_IMPLICIT_BRIDGING_DISABLED	c:@macro@CF_IMPLICIT_BRIDGING_DISABLED	CoreFoundation
CF_IMPLICIT_BRIDGING_ENABLED	c:@macro@CF_IMPLICIT_BRIDGING_ENABLED	CoreFoundation
CF_INLINE	c:@macro@CF_INLINE	CoreFoundation
CF_IS_COLLECTABLE	c:@macro@CF_IS_COLLECTABLE	CoreFoundation
CF_IS_COLLECTABLE_ALLOCATOR	c:@macro@CF_IS_COLLECTABLE_ALLOCATOR	CoreFoundation
CF_LOCK_INIT_FOR_STRUCTS	c:@macro@CF_LOCK_INIT_FOR_STRUCTS	CoreFoundation
CF_NOESCAPE	c:@macro@CF_NOESCAPE	CoreFoundation
CF_NO_TAIL_CALL	c:@macro@CF_NO_TAIL_CALL	CoreFoundation
CF_OPTIONS	c:@macro@CF_OPTIONS	CoreFoundation
CF_PRIVATE	c:@macro@CF_PRIVATE	CoreFoundation
CF_RECLAIM_AVAILABLE	c:@macro@CF_RECLAIM_AVAILABLE	CoreFoundation
CF_REFCOUNT_AVAILABLE	c:@macro@CF_REFCOUNT_AVAILABLE	CoreFoundation
CF_REFINED_FOR_SWIFT	c:@macro@CF_REFINED_FOR_SWIFT	CoreFoundation
CF_RELATED_TYPE	c:@macro@CF_RELATED_TYPE	CoreFoundation
CF_RELEASES_ARGUMENT	c:@macro@CF_RELEASES_ARGUMENT	CoreFoundation
CF_REQUIRED_ALIGNMENT_AVAILABLE	c:@macro@CF_REQUIRED_ALIGNMENT_AVAILABLE	CoreFoundation
CF_RETURNS_NOT_RETAINED	c:@macro@CF_RETURNS_NOT_RETAINED	CoreFoundation
CF_RETURNS_RETAINED	c:@macro@CF_RETURNS_RETAINED	CoreFoundation
CF_STRING_ENUM	c:@macro@CF_STRING_ENUM	CoreFoundation
CF_SWIFT_BRIDGED_TYPEDEF	c:@macro@CF_SWIFT_BRIDGED_TYPEDEF	CoreFoundation
CF_SWIFT_NAME	c:@macro@CF_SWIFT_NAME	CoreFoundation
CF_SWIFT_UNAVAILABLE	c:@macro@CF_SWIFT_UNAVAILABLE	CoreFoundation
CF_TYPED_ENUM	c:@macro@CF_TYPED_ENUM	CoreFoundation
CF_TYPED_EXTENSIBLE_ENUM	c:@macro@CF_TYPED_EXTENSIBLE_ENUM	CoreFoundation
CF_USING_COLLECTABLE_MEMORY	c:@macro@CF_USING_COLLECTABLE_MEMORY	CoreFoundation
CF_WARN_UNUSED_RESULT	c:@macro@CF_WARN_UNUSED_RESULT	CoreFoundation
COREFOUNDATION_CFPLUGINCOM_SEPARATE	c:@macro@COREFOUNDATION_CFPLUGINCOM_SEPARATE	CoreFoundation
ConstStr255Param	c:@T@ConstStr255Param	CoreFoundation
ConstStringPtr	c:@T@ConstStringPtr	CoreFoundation
DEBUG_PREFERENCES_MEMORY	c:@macro@DEBUG_PREFERENCES_MEMORY	CoreFoundation
DECLARE_STATIC_CLASS_REF	c:@macro@DECLARE_STATIC_CLASS_REF	CoreFoundation
DEPLOYMENT_RUNTIME_SWIFT	c:@macro@DEPLOYMENT_RUNTIME_SWIFT	CoreFoundation
FALSE	c:@macro@FALSE	CoreFoundation
Float32	c:@T@Float32	CoreFoundation
Float64	c:@T@Float64	CoreFoundation
FourCharCode	c:@T@FourCharCode	CoreFoundation
HASHFACTOR	c:@macro@HASHFACTOR	CoreFoundation
INIT_CFRUNTIME_BASE	c:@macro@INIT_CFRUNTIME_BASE	CoreFoundation
LangCode	c:@T@LangCode	CoreFoundation
MAX_DECOMPOSED_LENGTH	c:@macro@MAX_DECOMPOSED_LENGTH	CoreFoundation
NSArray	c:@S@_CFSwiftBridge@FI@NSArray	CoreFoundation
NSCalendar	c:@S@_CFSwiftBridge@FI@NSCalendar	CoreFoundation
NSCharacterSet	c:@S@_CFSwiftBridge@FI@NSCharacterSet	CoreFoundation
NSData	c:@S@_CFSwiftBridge@FI@NSData	CoreFoundation
NSDictionary	c:@S@_CFSwiftBridge@FI@NSDictionary	CoreFoundation
NSMutableArray	c:@S@_CFSwiftBridge@FI@NSMutableArray	CoreFoundation
NSMutableCharacterSet	c:@S@_CFSwiftBridge@FI@NSMutableCharacterSet	CoreFoundation
NSMutableDictionary	c:@S@_CFSwiftBridge@FI@NSMutableDictionary	CoreFoundation
NSMutableSet	c:@S@_CFSwiftBridge@FI@NSMutableSet	CoreFoundation
NSMutableString	c:@S@_CFSwiftBridge@FI@NSMutableString	CoreFoundation
NSNumber	c:@S@_CFSwiftBridge@FI@NSNumber	CoreFoundation
NSObject	c:@S@_CFSwiftBridge@FI@NSObject	CoreFoundation
NSRunLoop	c:@S@_CFSwiftBridge@FI@NSRunLoop	CoreFoundation
NSSTRING_BOUNDSERROR	c:@macro@NSSTRING_BOUNDSERROR	CoreFoundation
NSSTRING_ILLEGALREQUESTERROR	c:@macro@NSSTRING_ILLEGALREQUESTERROR	CoreFoundation
NSSTRING_INDEXERROR	c:@macro@NSSTRING_INDEXERROR	CoreFoundation
NSSTRING_INVALIDMUTATIONERROR	c:@macro@NSSTRING_INVALIDMUTATIONERROR	CoreFoundation
NSSTRING_NILSTRINGERROR	c:@macro@NSSTRING_NILSTRINGERROR	CoreFoundation
NSSTRING_NULLCSTRINGERROR	c:@macro@NSSTRING_NULLCSTRINGERROR	CoreFoundation
NSSTRING_POSSIBLE_RANGEERROR	c:@macro@NSSTRING_POSSIBLE_RANGEERROR	CoreFoundation
NSSTRING_RANGEERROR	c:@macro@NSSTRING_RANGEERROR	CoreFoundation
NSSet	c:@S@_CFSwiftBridge@FI@NSSet	CoreFoundation
NSString	c:@S@_CFSwiftBridge@FI@NSString	CoreFoundation
NSURL	c:@S@_CFSwiftBridge@FI@NSURL	CoreFoundation
OSErr	c:@T@OSErr	CoreFoundation
OSSpinLock	c:@T@OSSpinLock	CoreFoundation
OSSpinLockLock	c:@macro@OSSpinLockLock	CoreFoundation
OSSpinLockUnlock	c:@macro@OSSpinLockUnlock	CoreFoundation
OSStatus	c:@T@OSStatus	CoreFoundation
OSType	c:@T@OSType	CoreFoundation
OS_SPINLOCK_INIT	c:@macro@OS_SPINLOCK_INIT	CoreFoundation
RADAR_5115468_FIXED	c:@macro@RADAR_5115468_FIXED	CoreFoundation
RegionCode	c:@T@RegionCode	CoreFoundation
SECURITY_NONE	c:@macro@SECURITY_NONE	CoreFoundation
